timestamp,isoTime,density,temperature
Thu Nov 02 2023 19:45:09 GMT+0000 (Coordinated Universal Time),2023-11-02T19:45:09.000Z,18.8,22.508583068847656
Thu Nov 02 2023 20:14:43 GMT+0000 (Coordinated Universal Time),2023-11-02T20:14:43.000Z,18.76,22.57801055908203
Thu Nov 02 2023 21:16:10 GMT+0000 (Coordinated Universal Time),2023-11-02T21:16:10.000Z,18.72,22.66345977783203
Thu Nov 02 2023 21:46:42 GMT+0000 (Coordinated Universal Time),2023-11-02T21:46:42.000Z,18.68,22.71953582763672
Thu Nov 02 2023 22:16:35 GMT+0000 (Coordinated Universal Time),2023-11-02T22:16:35.000Z,18.67,22.791641235351562
Thu Nov 02 2023 22:46:37 GMT+0000 (Coordinated Universal Time),2023-11-02T22:46:37.000Z,18.65,22.850387573242188
Thu Nov 02 2023 23:15:52 GMT+0000 (Coordinated Universal Time),2023-11-02T23:15:52.000Z,18.63,22.8370361328125
Thu Nov 02 2023 23:47:14 GMT+0000 (Coordinated Universal Time),2023-11-02T23:47:14.000Z,18.6,22.906463623046875
Fri Nov 03 2023 00:16:11 GMT+0000 (Coordinated Universal Time),2023-11-03T00:16:11.000Z,18.57,22.97589111328125
Fri Nov 03 2023 00:47:37 GMT+0000 (Coordinated Universal Time),2023-11-03T00:47:37.000Z,18.55,23.031967163085938
Fri Nov 03 2023 01:17:34 GMT+0000 (Coordinated Universal Time),2023-11-03T01:17:34.000Z,18.54,23.117416381835938
Fri Nov 03 2023 04:19:24 GMT+0000 (Coordinated Universal Time),2023-11-03T04:19:24.000Z,18.04,23.216217041015625
Fri Nov 03 2023 10:26:02 GMT+0000 (Coordinated Universal Time),2023-11-03T10:26:02.000Z,15.72,23.047988891601562
Fri Nov 03 2023 10:56:15 GMT+0000 (Coordinated Universal Time),2023-11-03T10:56:15.000Z,15.66,20.593955993652344
Fri Nov 03 2023 11:26:09 GMT+0000 (Coordinated Universal Time),2023-11-03T11:26:09.000Z,15.6,20.185394287109375
Fri Nov 03 2023 11:57:36 GMT+0000 (Coordinated Universal Time),2023-11-03T11:57:36.000Z,15.56,20.270851135253906
Fri Nov 03 2023 12:26:56 GMT+0000 (Coordinated Universal Time),2023-11-03T12:26:56.000Z,15.54,20.214767456054688
Fri Nov 03 2023 12:57:42 GMT+0000 (Coordinated Universal Time),2023-11-03T12:57:42.000Z,15.53,20.099945068359375
Fri Nov 03 2023 14:28:39 GMT+0000 (Coordinated Universal Time),2023-11-03T14:28:39.000Z,14.32,20.014495849609375
Fri Nov 03 2023 15:28:34 GMT+0000 (Coordinated Universal Time),2023-11-03T15:28:34.000Z,14.18,20.086593627929688
Fri Nov 03 2023 15:58:51 GMT+0000 (Coordinated Universal Time),2023-11-03T15:58:51.000Z,14.06,20.099945068359375
Fri Nov 03 2023 16:29:30 GMT+0000 (Coordinated Universal Time),2023-11-03T16:29:30.000Z,13.96,20.284202575683594
Fri Nov 03 2023 16:59:37 GMT+0000 (Coordinated Universal Time),2023-11-03T16:59:37.000Z,13.84,20.086593627929688
Fri Nov 03 2023 17:29:12 GMT+0000 (Coordinated Universal Time),2023-11-03T17:29:12.000Z,13.73,20.241470336914062
Fri Nov 03 2023 17:59:11 GMT+0000 (Coordinated Universal Time),2023-11-03T17:59:11.000Z,13.67,19.985122680664062
Fri Nov 03 2023 18:30:38 GMT+0000 (Coordinated Universal Time),2023-11-03T18:30:38.000Z,13.65,20.099945068359375
Fri Nov 03 2023 18:59:58 GMT+0000 (Coordinated Universal Time),2023-11-03T18:59:58.000Z,13.65,20.270851135253906
Fri Nov 03 2023 19:30:13 GMT+0000 (Coordinated Universal Time),2023-11-03T19:30:13.000Z,13.66,20.270851135253906
Fri Nov 03 2023 21:00:55 GMT+0000 (Coordinated Universal Time),2023-11-03T21:00:55.000Z,13.19,20.198745727539062
Fri Nov 03 2023 21:31:08 GMT+0000 (Coordinated Universal Time),2023-11-03T21:31:08.000Z,13.19,20.214767456054688
Fri Nov 03 2023 22:30:53 GMT+0000 (Coordinated Universal Time),2023-11-03T22:30:53.000Z,13.19,20.198745727539062
Sat Nov 04 2023 00:03:42 GMT+0000 (Coordinated Universal Time),2023-11-04T00:03:42.000Z,12.38,20.172042846679688
Sat Nov 04 2023 01:03:15 GMT+0000 (Coordinated Universal Time),2023-11-04T01:03:15.000Z,12.38,20.059890747070312
Sat Nov 04 2023 02:35:22 GMT+0000 (Coordinated Universal Time),2023-11-04T02:35:22.000Z,11.78,20.214767456054688
Sat Nov 04 2023 11:12:40 GMT+0000 (Coordinated Universal Time),2023-11-04T11:12:40.000Z,9.32,20.25749969482422
Sat Nov 04 2023 11:42:36 GMT+0000 (Coordinated Universal Time),2023-11-04T11:42:36.000Z,9.32,20.326927185058594
Sat Nov 04 2023 15:46:18 GMT+0000 (Coordinated Universal Time),2023-11-04T15:46:18.000Z,8.43,20.241470336914062
Sat Nov 04 2023 16:15:18 GMT+0000 (Coordinated Universal Time),2023-11-04T16:15:18.000Z,8.41,20.313575744628906
Sat Nov 04 2023 16:46:57 GMT+0000 (Coordinated Universal Time),2023-11-04T16:46:57.000Z,8.39,20.241470336914062
Sat Nov 04 2023 17:16:54 GMT+0000 (Coordinated Universal Time),2023-11-04T17:16:54.000Z,8.35,20.043869018554688
Sat Nov 04 2023 17:47:15 GMT+0000 (Coordinated Universal Time),2023-11-04T17:47:15.000Z,8.28,19.90234375
Sat Nov 04 2023 18:47:21 GMT+0000 (Coordinated Universal Time),2023-11-04T18:47:21.000Z,8.17,19.971771240234375
Sat Nov 04 2023 19:48:40 GMT+0000 (Coordinated Universal Time),2023-11-04T19:48:40.000Z,8.05,20.043869018554688
Sat Nov 04 2023 20:48:12 GMT+0000 (Coordinated Universal Time),2023-11-04T20:48:12.000Z,7.97,20.15869140625
Sat Nov 04 2023 21:19:26 GMT+0000 (Coordinated Universal Time),2023-11-04T21:19:26.000Z,7.92,20.172042846679688
Sat Nov 04 2023 21:48:28 GMT+0000 (Coordinated Universal Time),2023-11-04T21:48:28.000Z,7.88,20.214767456054688
Sat Nov 04 2023 22:18:51 GMT+0000 (Coordinated Universal Time),2023-11-04T22:18:51.000Z,7.79,20.270851135253906
Sat Nov 04 2023 23:20:10 GMT+0000 (Coordinated Universal Time),2023-11-04T23:20:10.000Z,7.68,20.34027862548828
Sat Nov 04 2023 23:49:07 GMT+0000 (Coordinated Universal Time),2023-11-04T23:49:07.000Z,7.61,19.99847412109375
